ENSEMBL_TRANSCRIPT,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,gene_symbol,gene_id
ENST00000390289.2,144.24298111389183,-0.21160963371766064,0.2346992212361545,-0.9016205192463717,0.36725848711332754,0.9999861530068348,FALSE,IGLV5-52,ENSG00000211643
ENST00000390290.3,32.25923673609403,0.2061330875391633,0.43310460480209295,0.47594295986152296,0.6341150153274968,0.9999861530068348,FALSE,IGLV1-51,ENSG00000211644
ENST00000390291.2,4.842094196289084,0.25605560717018894,1.006063719905863,0.2545123157747384,0.7990997906766352,0.9999861530068348,FALSE,IGLV1-50,ENSG00000211645
ENST00000361390.2,85684.76129414125,0.17966513526051636,0.11355258761248768,1.582219648517795,0.11359943638228054,0.9999861530068348,FALSE,MT-ND1,ENSG00000198888
ENST00000361453.3,68351.01022902367,0.05385094360914949,0.10275046906850745,0.5240943822187821,0.6002128957050155,0.9999861530068348,FALSE,MT-ND2,ENSG00000198763
ENST00000361624.2,671475.5416035601,0.11094092534391056,0.15299494540591713,0.7251280429531098,0.4683734819851015,0.9999861530068348,FALSE,MT-CO1,ENSG00000198804
ENST00000361739.1,172015.87197820665,0.06084580877797862,0.14828123713914912,0.4103405795089239,0.6815561283550065,0.9999861530068348,FALSE,MT-CO2,ENSG00000198712
ENST00000361851.1,4323.271957117553,0.12929590678511166,0.20809567645742325,0.6213291356467266,0.5343830873761313,0.9999861530068348,FALSE,MT-ATP8,ENSG00000228253
ENST00000361899.2,69222.06399089599,0.05376808810494533,0.12855666506553728,0.4182442666627571,0.6757685337583736,0.9999861530068348,FALSE,MT-ATP6,ENSG00000198899
ENST00000362079.2,252449.770988849,0.04956560485432845,0.16787104512105352,0.29526000042822265,0.7677952701119383,0.9999861530068348,FALSE,MT-CO3,ENSG00000198938
ENST00000361227.2,36666.280915459225,-0.09601306585921814,0.2212706282128649,-0.43391690363373697,0.6643487843363103,0.9999861530068348,FALSE,MT-ND3,ENSG00000198840
ENST00000361335.1,20348.4432665842,-0.12511191386918638,0.1351216657211313,-0.92592045251571,0.35448732153354146,0.9999861530068348,FALSE,MT-ND4L,ENSG00000212907
ENST00000361381.2,187383.16851885553,0.03544966855422518,0.12243503799334074,0.28953859234440144,0.7721692515098382,0.9999861530068348,FALSE,MT-ND4,ENSG00000198886
ENST00000361567.2,84985.4025559265,0.11482194059905028,0.1251597371636005,0.9174031777404796,0.35893140818093466,0.9999861530068348,FALSE,MT-ND5,ENSG00000198786
ENST00000361681.2,31774.259558691112,0.0934827670302247,0.12083994782444955,0.7736081379812573,0.4391625581419956,0.9999861530068348,FALSE,MT-ND6,ENSG00000198695
ENST00000361789.2,124460.61914836848,0.12353461635898672,0.0893533976900894,1.3825396633203633,0.166806060705034,0.9999861530068348,FALSE,MT-CYB,ENSG00000198727
ENST00000627962.1,9.6438503854645,-0.10177185311714522,0.7104760590197599,-0.14324459188330613,0.8860970136930125,0.9999861530068348,FALSE,STKLD1,ENSG00000281245
ENST00000631348.1,8.134738882295542,0.1619588663465959,0.7257786703313817,0.22315186842380952,0.8234173108035364,0.9999861530068348,FALSE,STKLD1,ENSG00000281245
ENST00000635558.3,7.669321013293297,0.37156067894010664,0.8160352319298122,0.45532431003183066,0.6488759395083039,0.9999861530068348,FALSE,IGHVII-23-1,ENSG00000282922
ENST00000638907.2,10.653334265832653,-1.4448833203713911,1.9488045333601935,-0.741420340335557,0.4584386153013948,0.9999861530068348,FALSE,NA,NA
ENST00000638293.1,41.56672170362877,0.15308110162475394,0.4956379462494335,0.3088567023230193,0.7574305340725203,0.9999861530068348,FALSE,NA,NA
ENST00000619253.1,41.87878434355381,0.3259300596005265,0.4006348021992274,0.8135340659657625,0.4159119231076415,0.9999861530068348,FALSE,AC012314.6,ENSG00000275605
ENST00000612565.1,194.8353117519158,-0.0544890204564169,0.16528671844195508,-0.3296636352276072,0.7416541338973629,0.9999861530068348,FALSE,AL354822.1,ENSG00000278384
ENST00000617348.1,6.679477797466414,0.26926049878618197,0.7994859253127842,0.3367920438134527,0.7362736711744233,0.9999861530068348,FALSE,TFPT,ENSG00000275086
ENST00000616928.3,801.3703572165863,0.15894210565352077,0.13293925381424995,1.1955995019770715,0.2318528859127585,0.9999861530068348,FALSE,AC012314.4,ENSG00000274626
ENST00000613230.1,25.560314492813607,0.6513726737360555,0.5144845625859586,1.2660684520096284,0.2054885761993344,0.9999861530068348,FALSE,AC145212.2,ENSG00000277400
ENST00000618595.4,11.023623622498896,0.3336457666774647,0.6416214847985708,0.5200040437894761,0.6030607566361845,0.9999861530068348,FALSE,PRPF31,ENSG00000274894
ENST00000616277.1,6.679477797466414,0.26926049878618197,0.7994859253127842,0.3367920438134527,0.7362736711744233,0.9999861530068348,FALSE,TFPT,ENSG00000276296
ENST00000619669.1,7.915716656134053,0.01148254149207701,0.9664140571323736,0.01188159609986323,0.9905200809651182,0.9999861530068348,FALSE,LENG1,ENSG00000276628
ENST00000629980.2,315.2389333619691,0.06198206767416332,0.19148496849066163,0.32369155742470757,0.7461715632349983,0.9999861530068348,FALSE,SURF6,ENSG00000281309
ENST00000628950.1,16.57071560627582,0.986106699925714,0.7355004394332249,1.340728906546413,0.18000848575519732,0.9999861530068348,FALSE,SURF6,ENSG00000281309
ENST00000626663.3,220.4450737255544,0.18813267853345617,0.2129916936360755,0.8832864574282682,0.3770815189294147,0.9999861530068348,FALSE,SURF1,ENSG00000280627
ENST00000628258.2,52.18692338294194,-0.19117533877680887,1.3399293430467547,-0.14267568642247289,0.8865463196633595,0.9999861530068348,FALSE,SURF1,ENSG00000280627
ENST00000630619.2,52.45416113859364,0.7796537698234899,0.39197167978524144,1.9890563783859507,0.04669498042807724,0.8939012329594159,FALSE,SURF1,ENSG00000280627
ENST00000625378.1,9.858775142969968,0.23868526280713687,0.7478144935192597,0.319177101909151,0.7495922196155753,0.9999861530068348,FALSE,SURF1,ENSG00000280627
ENST00000629522.2,35.01200274318557,-0.240417385987621,0.4391687326834086,-0.547437392727444,0.5840782717204235,0.9999861530068348,FALSE,MED22,ENSG00000281022
ENST00000631196.2,5.432089498150697,2.241755942617478,1.7873528295394598,1.2542324635450417,0.20975752344953372,0.9999861530068348,FALSE,MED22,ENSG00000281022
ENST00000626118.2,307.5863566134805,-0.03788754768003558,0.3385491817513788,-0.11191150273657774,0.9108935760355396,0.9999861530068348,FALSE,MED22,ENSG00000281022
ENST00000629975.2,28.057210052966298,0.13191994769580245,1.4162369997542414,0.09314821440104616,0.9257858143557284,0.9999861530068348,FALSE,MED22,ENSG00000281022
ENST00000618338.1,41.87878434355381,0.3259300596005265,0.4006348021992274,0.8135340659657625,0.4159119231076415,0.9999861530068348,FALSE,AC012314.3,ENSG00000274359
ENST00000618686.1,217.4920616742704,0.16457710906137848,0.1783861712750902,0.9225889422088852,0.35622146039011976,0.9999861530068348,FALSE,BX004987.1,ENSG00000278704
ENST00000382776.5,9.22486822147856,1.044130829317248,0.9385043514269754,1.1125476698426275,0.26590274597390773,0.9999861530068348,FALSE,NA,NA
ENST00000630997.2,9.26546769904458,6.650043731702171,1.4984783920459324,4.437864280860667,9.085587430961549e-6,0.00432784481790524,TRUE,CACFD1,ENSG00000280479
ENST00000625979.2,31.885801041260752,-0.1464233423051951,0.6139259237582363,-0.23850327317804637,0.8114907769654895,0.9999861530068348,FALSE,CACFD1,ENSG00000280479
ENST00000629431.2,94.94727081329768,0.25186096573813027,0.381265137236005,0.6605926982047328,0.5088735529472856,0.9999861530068348,FALSE,CACFD1,ENSG00000280479
ENST00000626867.1,6.839180457193996,0.19924291880366607,0.8241837256381621,0.24174575717252011,0.8089771717983822,0.9999861530068348,FALSE,CACFD1,ENSG00000280479
ENST00000630697.1,9.225273756690187,0.0974082459670081,0.7670593262782974,0.12698919448593907,0.8989489508595152,0.9999861530068348,FALSE,CACFD1,ENSG00000280479
ENST00000615534.1,6.679477797466414,0.26926049878618197,0.7994859253127842,0.3367920438134527,0.7362736711744233,0.9999861530068348,FALSE,TFPT,ENSG00000274073
ENST00000551709.2,10.080255765512486,0.2059577547559618,2.638752405994756,0.078051185965028,0.9377873366320248,0.9999861530068348,FALSE,VARS2,ENSG00000223494
ENST00000630979.3,7358.695545281221,0.10805684809487771,0.1111901124152217,0.971820656960546,0.33113977738936445,0.9999861530068348,FALSE,RPL7A,ENSG00000280858
ENST00000625669.2,179.16873797186855,0.094721981704480665,0.2153037803815206,0.4399457433428819,0.6599764042465237,0.9999861530068348,FALSE,RPL7A,ENSG00000280858
ENST00000625844.1,11.2033064396572,0.117466942329161,0.6780488733769942,0.17324258905426948,0.862460748499633,0.9999861530068348,FALSE,RPL7A,ENSG00000280858
ENST00000629468.2,14.274129907622212,-0.23063760827874707,0.9133286396201112,-0.25252422652012557,0.8006358906819959,0.9999861530068348,FALSE,RPL7A,ENSG00000280858
ENST00000631188.2,35.16623706565866,0.39104434594529586,0.4775746414205133,0.8188130441393643,0.412893087565462,0.9999861530068348,FALSE,RPL7A,ENSG00000280858
ENST00000628986.1,26.16015687430445,-0.18733888449958547,0.4750039226270932,-0.3943943946051533,0.6932898815856305,0.9999861530068348,FALSE,RPL7A,ENSG00000280858
ENST00000629488.1,25.15699103533489,-0.13645943257946103,0.480344701341911,-0.2840864741470912,0.7763441121965154,0.9999861530068348,FALSE,RPL7A,ENSG00000280858
ENST00000621382.1,34.92178565383839,-0.09356858306980874,0.3820797908524412,-0.244892782371588,0.8065394503972748,0.9999861530068348,FALSE,AC011841.1,ENSG00000273496
ENST00000300177.8,10223.519482038511,-0.3108889542864061,0.35504436419406377,-0.8756341055915966,0.3812289782357925,0.9999861530068348,FALSE,GREM1,ENSG00000276886
ENST00000322805.5,4099.694721141756,0.00573490226707335,1.958925268102954,0.00292757582969313,0.997664135781574,0.9999861530068348,FALSE,GREM1,ENSG00000276886
ENST00000616910.4,25.51850883176862,1.4404641168013674,1.146954726698007,1.2559032046089136,0.20915106656432433,0.9999861530068348,FALSE,CNOT3,ENSG00000277615
ENST00000613528.4,6.762312037769347,0.20843907922626537,0.8595778909657337,0.24249004239986272,0.808400471672802,0.9999861530068348,FALSE,CNOT3,ENSG00000277615
ENST00000620720.3,801.3703572165863,0.15894210565352077,0.13293925381424995,1.1955995019770715,0.2318528859127585,0.9999861530068348,FALSE,AC012314.11,ENSG00000277079
ENST00000610406.1,41.87878434355381,0.3259300596005265,0.4006348021992274,0.8135340659657625,0.4159119231076415,0.9999861530068348,FALSE,AC012314.7,ENSG00000275724
ENST00000548165.2,88.91493017979596,0.2451925986617883,1.436166964085413,0.17072708451968402,0.8644383651209936,0.9999861530068348,FALSE,VARS2,ENSG00000230985
ENST00000612465.1,1458.9898386902676,-0.08439364491495285,0.18090837239505111,-0.4664993874946912,0.6408580859057447,0.9999861530068348,FALSE,AC011043.1,ENSG00000276256
ENST00000612924.4,25.51850883176862,1.4404641168013674,1.146954726698007,1.2559032046089136,0.20915106656432433,0.9999861530068348,FALSE,CNOT3,ENSG00000274176
ENST00000614649.4,6.762312037769347,0.20843907922626537,0.8595778909657337,0.24249004239986272,0.808400471672802,0.9999861530068348,FALSE,CNOT3,ENSG00000274176
ENST00000617291.3,801.3703572165863,0.15894210565352077,0.13293925381424995,1.1955995019770715,0.2318528859127585,0.9999861530068348,FALSE,AC012314.2,ENSG00000274005
ENST00000621927.1,7.915716656134053,0.01148254149207701,0.9664140571323736,0.01188159609986323,0.9905200809651182,0.9999861530068348,FALSE,LENG1,ENSG00000275935
ENST00000614037.1,7.915716656134053,0.01148254149207701,0.9664140571323736,0.01188159609986323,0.9905200809651182,0.9999861530068348,FALSE,LENG1,ENSG00000276774
ENST00000619966.1,41.87878434355381,0.3259300596005265,0.4006348021992274,0.8135340659657625,0.4159119231076415,0.9999861530068348,FALSE,AC012314.10,ENSG00000276766
ENST00000615620.1,6.679477797466414,0.26926049878618197,0.7994859253127842,0.3367920438134527,0.7362736711744233,0.9999861530068348,FALSE,TFPT,ENSG00000276263
ENST00000621843.1,515.7839236456795,-0.13607073710650522,0.21306322941433503,-0.638640170246806,0.5230570425955685,0.9999861530068348,FALSE,KLF13,ENSG00000275746
ENST00000614336.4,520.0739130888608,-0.00545680447159541,0.13216698329711118,-0.04128719847776602,0.9670669385040658,0.9999861530068348,FALSE,AC240274.1,ENSG00000271254
ENST00000612640.4,37.93569423695701,-0.13364304972994645,0.4530639174702872,-0.29497614922890214,0.7680120996400448,0.9999861530068348,FALSE,AC240274.1,ENSG00000271254
ENST00000616361.1,44.20931492359486,0.06393932781360567,0.37436720163234016,0.17079308105735028,0.8643864696550329,0.9999861530068348,FALSE,AC240274.1,ENSG00000271254
ENST00000629360.3,23.022775993837655,3.6197823191839777,1.5616970417679916,2.31785181272165,0.0204573760764016,0.702894048414869,FALSE,HHAT,ENSG00000280680
ENST00000627903.2,39.37151984152194,-1.441360274119016,1.259986200071979,-1.1439492543939576,0.2526446826665581,0.9999861530068348,FALSE,HHAT,ENSG00000280680
ENST00000626327.2,30.164815227063105,-0.9404557396883764,0.4588334162447415,-2.049667060837473,0.04039693144840752,0.854752278512805,FALSE,HHAT,ENSG00000280680
ENST00000629127.1,42.347804903188845,0.45654022106782727,0.729786544468373,0.6255804858671418,0.5315901416131403,0.9999861530068348,FALSE,HHAT,ENSG00000280680
ENST00000617282.1,41.87878434355381,0.3259300596005265,0.4006348021992274,0.8135340659657625,0.4159119231076415,0.9999861530068348,FALSE,AC012314.15,ENSG00000278365
ENST00000612919.1,77.45268198518171,-0.1553481140739934,0.31654451124845495,-0.4907623053114988,0.6235945735216673,0.9999861530068348,FALSE,AL592183.1,ENSG00000273748
ENST00000629119.2,99.5183068147414,-0.4069680519110189,0.4222450198356741,-0.9638196610806672,0.33513634768512046,0.9999861530068348,FALSE,SURF4,ENSG00000280951
ENST00000625213.2,18.08108993556932,0.5863079969844853,0.8249703163793531,0.7107019311406089,0.4772689627248781,0.9999861530068348,FALSE,SURF4,ENSG00000280951
ENST00000629578.3,2414.252628843099,-0.06955489193907083,0.18700148780778225,-0.37194833449970144,0.7099313169569319,0.9999861530068348,FALSE,SURF4,ENSG00000280951
ENST00000626635.1,5.33590887358141,0.5137452137392902,1.038932570420749,0.4944933178206479,0.6209578243745195,0.9999861530068348,FALSE,NA,NA
ENST00000625797.1,14.044848388315955,-1.0879433918757395,0.7661952262637951,-1.419929744512881,0.15562813543107762,0.9999861530068348,FALSE,SURF4,ENSG00000280951
ENST00000628319.1,9.247300076123574,-0.4047722808015502,0.824811031571303,-0.4907454741850874,0.623606479240894,0.9999861530068348,FALSE,SURF4,ENSG00000280951
ENST00000616816.1,7.915716656134053,0.01148254149207701,0.9664140571323736,0.01188159609986323,0.9905200809651182,0.9999861530068348,FALSE,LENG1,ENSG00000277457
ENST00000611771.1,102.4578338172051,0.3426235991173835,0.3115403652257199,1.0997727336845835,0.2714311551933697,0.9999861530068348,FALSE,GOLGA8J,ENSG00000278119
ENST00000621285.1,7.915716656134053,0.01148254149207701,0.9664140571323736,0.01188159609986323,0.9905200809651182,0.9999861530068348,FALSE,LENG1,ENSG00000278257
ENST00000630460.3,268.15107598393706,0.02826038954065739,0.1893574196165993,0.14924363459260012,0.8813613900951291,0.9999861530068348,FALSE,REXO4,ENSG00000280706
ENST00000619220.4,11.023623622498896,0.3336457666774647,0.6416214847985708,0.5200040437894761,0.6030607566361845,0.9999861530068348,FALSE,PRPF31,ENSG00000277953
ENST00000622387.4,11.023623622498896,0.3336457666774647,0.6416214847985708,0.5200040437894761,0.6030607566361845,0.9999861530068348,FALSE,PRPF31,ENSG00000275117
ENST00000626597.2,21.71120794329854,0.6295342605156538,0.5599187739793547,1.1243314026453164,0.26087246116180035,0.9999861530068348,FALSE,ADAMTS13,ENSG00000281244
ENST00000630344.2,5.428402623488346,0.4999640267472221,2.0426135977362225,0.24476681605435296,0.8066369894051852,0.9999861530068348,FALSE,NA,NA
ENST00000626079.2,6.1224316697106245,-0.3988316743271665,1.330546060582511,-0.2997503702747116,0.764367574221353,0.9999861530068348,FALSE,ADAMTS13,ENSG00000281244
ENST00000629604.1,10.296030632401962,0.8480918621798338,0.7905456217739432,1.0727930669918326,0.28336397216468595,0.9999861530068348,FALSE,ADAMTS13,ENSG00000281244
ENST00000611252.4,25.51850883176862,1.4404641168013674,1.146954726698007,1.2559032046089136,0.20915106656432433,0.9999861530068348,FALSE,CNOT3,ENSG00000275979
ENST00000619567.4,6.762312037769347,0.20843907922626537,0.8595778909657337,0.24249004239986272,0.808400471672802,0.9999861530068348,FALSE,CNOT3,ENSG00000275979
ENST00000617299.4,5.8806136731176695,0.17125671020399055,1.9981148939951223,0.08570914050971916,0.9316976357940068,0.9999861530068348,FALSE,CHRFAM7A,ENSG00000275917
ENST00000626471.1,38.368247087034305,-0.10309375645043474,0.6152678540217509,-0.1675591464376915,0.8669301131237875,0.9999861530068348,FALSE,SERTAD4,ENSG00000281230
ENST00000630425.2,3015.207643387801,-0.1096809179276206,0.24885340241072973,-0.4407451007906795,0.6593975418482578,0.9999861530068348,FALSE,SERTAD4,ENSG00000281230
ENST00000627288.1,66.55054668168533,0.24353486805044045,0.4666273876072151,0.5219043599203324,0.6017369225269797,0.9999861530068348,FALSE,SERTAD4,ENSG00000281230
ENST00000629302.2,111.73730727827942,-0.4489107526023415,0.44874702672550265,-1.0003648511680034,0.3171339734702522,0.9999861530068348,FALSE,SERTAD4,ENSG00000281230
ENST00000614788.1,6.679477797466414,0.26926049878618197,0.7994859253127842,0.3367920438134527,0.7362736711744233,0.9999861530068348,FALSE,TFPT,ENSG00000273833
ENST00000613276.1,41.87878434355381,0.3259300596005265,0.4006348021992274,0.8135340659657625,0.4159119231076415,0.9999861530068348,FALSE,AC012314.1,ENSG00000273642
ENST00000368006.8,382.21037380120856,0.00886631218183131,0.2952152711632293,0.03003337919104118,0.9760404324259618,0.9999861530068348,FALSE,DEDD,ENSG00000158796
ENST00000489249.5,12.082235399601451,7.031535292408598,1.668105738996587,4.215281518447545,2.494668007231605e-5,0.00983003683561597,TRUE,DEDD,ENSG00000158796
ENST00000490843.6,26.130992488004303,-0.07872725393380424,1.9834619095489523,-0.03969184059184032,0.9683388068168112,0.9999861530068348,FALSE,DEDD,ENSG00000158796
ENST00000486041.5,14.072759619497294,2.6852187510427914,1.6284673840990933,1.6489238760703322,0.09916323101024048,0.9999861530068348,FALSE,DEDD,ENSG00000158796
ENST00000368005.5,48.31832319432894,-0.38938775552663785,0.5526969036883667,-0.7045231354257608,0.4811070475120165,0.9999861530068348,FALSE,DEDD,ENSG00000158796
ENST00000496632.1,24.4827300993793,-0.3969065238282767,0.48682696055535407,-0.8152928165184207,0.4149047196657813,0.9999861530068348,FALSE,DEDD,ENSG00000158796
ENST00000545495.5,19.688273975008165,0.1618508898814395,1.9995631438890824,0.08094312519015781,0.935487183519308,0.9999861530068348,FALSE,DEDD,ENSG00000158796
ENST00000458050.6,497.97814662210055,0.02456422570952585,0.1509081839769707,0.16277596789100895,0.870694830726593,0.9999861530068348,FALSE,DEDD,ENSG00000158796
ENST00000476500.5,7.001162936760135,-0.02088514024993512,0.8403713614045112,-0.02485227508827743,0.9801727944251704,0.9999861530068348,FALSE,SAG,ENSG00000130561
ENST00000469222.5,6.969152295912098,0.6905197656432729,0.8445285718831868,0.8176393181150821,0.4135631696307307,0.9999861530068348,FALSE,SAG,ENSG00000130561
ENST00000645668.1,530.4664834490272,-0.03791513653980238,0.1553497815573861,-0.24406301804677183,0.8071820138769903,0.9999861530068348,FALSE,NA,NA
ENST00000423085.7,607.0806660718433,0.07427275249654487,0.19579538574707991,0.3793386254387386,0.7044364202818179,0.9999861530068348,FALSE,TSEN15,ENSG00000198860
ENST00000361641.6,16.189676226892164,-1.0107687812196813,1.3236459742675186,-0.7636247160265207,0.4450909160068728,0.9999861530068348,FALSE,TSEN15,ENSG00000198860
ENST00000485209.6,6.750579133041474,-1.118921174557508,1.0652633618525469,-1.0503704667094225,0.293547818518787,0.9999861530068348,FALSE,TSEN15,ENSG00000198860
ENST00000643231.1,144.29218918888887,0.22859773833857744,0.23287843877279177,0.981618304997352,0.32628792604961676,0.9999861530068348,FALSE,NA,NA
ENST00000533373.6,54.16652523071304,-0.9875935633302004,0.41512373387849144,-2.3790342077123285,0.01735806505788441,0.6545713782991118,FALSE,TSEN15,ENSG00000198860
ENST00000647437.1,149.84402339886032,-0.16652636002306115,0.2806595962299517,-0.5933392702760885,0.5529541226109933,0.9999861530068348,FALSE,NA,NA
ENST00000367518.4,72.75772223354333,0.1556877289066904,0.35495758266354066,0.4386093902782311,0.6609445917651298,0.9999861530068348,FALSE,TSEN15,ENSG00000198860
ENST00000647465.1,5.033629467615265,0.7166579512013517,1.357286690466276,0.5280077939577779,0.5974939264089195,0.9999861530068348,FALSE,NA,NA
ENST00000644592.1,6.900346330042202,-0.2411733758180832,1.011989154313252,-0.2383161665223046,0.811635883450829,0.9999861530068348,FALSE,NA,NA
ENST00000644479.1,10.301424625863213,1.034792411690834,2.25923047986159,0.4580287053113013,0.6469318183650725,0.9999861530068348,FALSE,NA,NA
ENST00000462677.2,38.45580121892565,0.1579109872517655,0.7379726288335321,0.21397946357626527,0.830563071974126,0.9999861530068348,FALSE,TSEN15,ENSG00000198860
ENST00000645963.1,14.707705185415424,-0.0879847548372225,0.703692037062406,-0.12503304031195067,0.900497393192477,0.9999861530068348,FALSE,NA,NA
ENST00000644815.1,27.46276807780508,0.11637209256499952,0.6284185082736803,0.18518247160587883,0.8530859169470932,0.9999861530068348,FALSE,NA,NA
ENST00000646297.1,49.831083332788914,0.2735620112110091,0.5930528005743408,0.4612776652366846,0.6445994068968872,0.9999861530068348,FALSE,NA,NA
ENST00000457455.1,24.332123899148435,-0.2784908273809237,0.5131064624064321,-0.5427544725802553,0.5872988634049594,0.9999861530068348,FALSE,TSEN15,ENSG00000198860
ENST00000645316.1,25.003878251469153,0.5178835836010995,0.475929803253084,1.08815119385517,0.2765283666834766,0.9999861530068348,FALSE,NA,NA
ENST00000358170.6,19.388421844654225,3.0602414035384986,2.393319094083308,1.2786600044699163,0.20101680969939956,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000354848.5,1569.9701939841268,-0.29225362572152547,0.09986676851367664,-2.926435190315602,0.00342870936554174,0.3004092249934842,FALSE,CD46,ENSG00000117335
ENST00000322918.9,13.423346711238455,-0.2208918498572704,2.6428732264063903,-0.0835801913047585,0.933390216868914,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000367042.5,946.093415612891,0.10519750432811915,0.21579955039391777,0.48747786608495225,0.6259197245756027,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000367041.5,729.4810606902652,-0.7503105713091157,0.2490400836744281,-3.0128104690568698,0.00258840518898218,0.25666475801472605,FALSE,CD46,ENSG00000117335
ENST00000357714.5,1240.8865805074706,0.15984325666393495,0.11795011516375226,1.3551767748765795,0.17536124245193171,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000469535.5,1710.874472370179,-0.12110711655111246,0.24159586795382385,-0.5012797510852282,0.6161742539681008,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000360212.6,56.869727152249574,0.41315542841720654,0.8143957612935406,0.5073152981063821,0.6119336062945567,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000480003.5,14.960224989127852,-1.5488435436704682,0.6522592942587248,-2.374582558353097,0.01756880679529453,0.6572253202930282,FALSE,CD46,ENSG00000117335
ENST00000496723.1,54.744249188577314,-0.34561159929415103,0.5862968522804723,-0.5894822698601451,0.5555378024628331,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000636114.1,237.6958153869036,-0.14383464172085225,0.35295419893275304,-0.4075164487510644,0.68362871564777,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000488596.5,27.236185199399973,-0.13247844799940894,0.6844094491728329,-0.1935660709528783,0.8465156671333937,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000490278.1,27.72105791006569,0.4534964244840178,0.5263141837634785,0.8616458352713054,0.3888824402100087,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000471987.1,17.244499998398847,-0.13389855357615324,0.6154130141070919,-0.2175751089216529,0.8277601800839702,0.9999861530068348,FALSE,CD46,ENSG00000117335
ENST00000368009.7,341.1770009686081,0.11360405999564768,0.22706235311842995,0.5003209842381695,0.61684908075029,0.9999861530068348,FALSE,NIT1,ENSG00000158793
ENST00000479266.5,4.568538170657442,0.95541121695827,1.5030057029099042,0.635667060416697,0.5249934502841986,0.9999861530068348,FALSE,NIT1,ENSG00000158793
ENST00000486962.5,4.482530880656544,-0.574341351338005,1.1469105400041868,-0.500772581038368,0.6165311845717307,0.9999861530068348,FALSE,NIT1,ENSG00000158793
ENST00000368008.5,143.39434633959343,0.09442505652784416,0.2773207634957636,0.3404903958058178,0.7334872542391515,0.9999861530068348,FALSE,NIT1,ENSG00000158793
